순위,관광지명,광역시,시/군/구,lat,lng,area_cd,are_nm,distance_to_center_km,중분류 카테고리,소분류 카테고리,검색건수,실내/실외 구분,추천 연령대,K-Beauty_추천_페르소나
3608,관호배드민턴클럽,서울특별시,관악구,37.4706237251527,126.976739788941,POI029,사당역,0.785,레저스포츠,기타레저스포츠,129,혼합,전연령,공통(전체)
3609,여의도한강공원인라인스케이트장,서울특별시,영등포구,37.5331048519251,126.92202872696,POI126,여의서로,0.173,레저스포츠,육상레저스포츠,129,실외,3040세대,대만
3610,광진장미정원,서울특별시,광진구,37.570809282089,127.078773507209,POI021,군자역,1.52,문화관광,도시공원,129,실외,전연령,대만
3611,망우산,서울특별시,중랑구,37.591193744838776,127.10986232829474,POI011,서울 암사동 유적,3.853,자연관광,자연경관(산),129,실외,5060세대,공통(전체)
3612,서리풀 청년아트센터,서울특별시,서초구,37.4852659576882,127.011504608793,POI018,교대역,0.857,문화관광,기타문화관광지,129,실내,1020세대,일본
3613,슈팅스타사격장,서울특별시,서초구,37.5146299475176,127.017260844351,POI059,가로수길,0.84,레저스포츠,육상레저스포츠,129,실외,전연령,공통(전체)
3614,탁구사랑,서울특별시,송파구,37.5024784364146,127.137659464381,POI127,올림픽공원,2.498,레저스포츠,기타레저스포츠,129,혼합,전연령,공통(전체)
3615,갤러리스탠,서울특별시,강남구,37.5100508355412,127.027801155441,POI037,신논현역·논현역,0.617,문화관광,전시시설,128,실내,3040세대,"중국, 일본, 미국"
3616,미소어린이꿈공원,서울특별시,성동구,37.56007713177081,127.023505297273,POI045,왕십리역,1.206,문화관광,도시공원,128,실외,3040세대,대만
3617,강신어린이공원,서울특별시,양천구,37.5155478651672,126.83844290764,POI117,신정네거리역,1.376,문화관광,도시공원,128,실외,3040세대,대만
3618,키즈쿠아광장점,서울특별시,광진구,37.5417368124832,127.096926532224,POI102,아차산,1.337,문화관광,테마공원,128,혼합,3040세대,미국
3619,대방시장,서울특별시,영등포구,37.5030394873975,126.920987870661,POI123,보라매공원,1.086,쇼핑,시장,128,혼합,5060세대,대만
3620,대학로단막극장,서울특별시,종로구,37.58330344049037,127.0044074799853,POI054,혜화역,0.258,문화관광,공연시설,128,실내,전연령,"중국, 홍콩"
3621,타이틀복싱선릉점,서울특별시,강남구,37.5056156586199,127.046388312003,POI034,선릉역,0.259,레저스포츠,기타레저스포츠,128,혼합,전연령,공통(전체)
3622,도봉계곡,서울특별시,도봉구,37.6767508049335,127.033689806452,POI070,쌍문역,3.138,자연관광,자연경관(산),128,실외,5060세대,공통(전체)
3623,불암산목공예체험장,서울특별시,노원구,37.643810541376446,127.07681893301948,POI070,쌍문역,3.749,체험관광,공예체험,127,실내,전연령,공통(전체)
3624,갤러리일호,서울특별시,종로구,37.58678171692284,126.9815540701838,POI066,북촌한옥마을,0.627,문화관광,전시시설,127,실내,3040세대,"중국, 일본, 미국"
3625,충숙공원,서울특별시,노원구,37.6407016536728,127.07757145966,POI096,북서울꿈의숲,3.696,문화관광,도시공원,127,실외,3040세대,대만
3626,이화여자대학교언어교육원,서울특별시,서대문구,37.562206602466,126.943253149577,POI040,신촌·이대역,0.543,체험관광,체험관광기타,127,혼합,3040세대,대만
3627,도곡어린이실내놀이터,서울특별시,강남구,37.4883064308543,127.038874149706,POI041,양재역,0.587,문화관광,테마공원,127,실내,3040세대,미국
3628,구룡탁구,서울특별시,서초구,37.4744008393078,127.047178458079,POI041,양재역,1.612,레저스포츠,기타레저스포츠,127,혼합,전연령,공통(전체)
3629,오목한미술관,서울특별시,양천구,37.5276400128879,126.873777133469,POI125,안양천,0.697,문화관광,전시시설,127,실내,3040세대,"중국, 일본, 미국"
3630,피보이MMA,서울특별시,송파구,37.5023076206885,127.111692990722,POI058,가락시장,0.939,레저스포츠,기타레저스포츠,127,혼합,전연령,공통(전체)
3631,갤러리호호,서울특별시,서대문구,37.57631128190302,126.93068462715252,POI128,홍제폭포,0.783,문화관광,전시시설,127,실내,3040세대,"중국, 일본, 미국"
3632,갤러리조은,서울특별시,용산구,37.53803023093744,127.00073545569826,POI004,이태원 관광특구,0.456,문화관광,전시시설,127,실내,3040세대,"중국, 일본, 미국"
3633,송정제방길,서울특별시,성동구,37.548832757959495,127.062756999839,POI015,건대입구역,1.096,레저스포츠,기타레저스포츠,127,혼합,전연령,공통(전체)
3634,강남자동차매매시장,서울특별시,강남구,37.46948478618452,127.11909483818148,POI048,장지역,1.194,쇼핑,시장,126,혼합,5060세대,대만
3635,인아우트,서울특별시,마포구,37.54990714224899,126.92271398185667,POI053,합정역,0.728,레저스포츠,기타레저스포츠,126,혼합,전연령,공통(전체)
3636,리드갤러리,서울특별시,강남구,37.5203589728567,127.024867244386,POI059,가로수길,0.195,문화관광,전시시설,126,실내,3040세대,"중국, 일본, 미국"
3637,송주사,서울특별시,강북구,37.6598599267832,127.010925173079,POI070,쌍문역,2.439,역사관광,종교성지,126,혼합,5060세대,공통(전체)
3638,영천선원,서울특별시,노원구,36.0277765712154,128.974290336464,POI048,장지역,230.504,역사관광,종교성지,126,혼합,5060세대,공통(전체)
3639,코델아트홀,서울특별시,종로구,37.5817465280251,127.004290778649,POI054,혜화역,0.209,문화관광,공연시설,126,실내,전연령,"중국, 홍콩"
3640,청계산수변공원,서울특별시,서초구,37.45164785486128,127.05293706097336,POI112,청계산,0.335,문화관광,도시공원,126,실외,3040세대,대만
3641,펜싱그라운드,서울특별시,서대문구,37.5590103614216,126.944293422637,POI040,신촌·이대역,0.197,레저스포츠,기타레저스포츠,126,혼합,전연령,공통(전체)
3642,흥화문,서울특별시,종로구,37.569541449433,126.969700048201,POI088,광화문광장,0.721,역사관광,역사유적지,126,실외,5060세대,공통(전체)
3643,마스터베이스볼아카데미,서울특별시,양천구,37.5357627896538,126.825808701918,POI027,발산역,2.756,레저스포츠,기타레저스포츠,125,혼합,전연령,공통(전체)
3644,동자근린공원,서울특별시,강동구,37.5597417360925,127.152177058093,POI016,고덕역,0.551,문화관광,도시공원,125,실외,3040세대,대만
3645,4.19기념관,서울특별시,강북구,37.6492825724441,127.008770627137,POI036,수유역,1.944,문화관광,전시시설,125,실내,3040세대,"중국, 일본, 미국"
3646,조명거리,서울특별시,중구,35.0995709475379,129.02817483497157,POI048,장지역,314.69,쇼핑,기타쇼핑시설,125,혼합,전연령,공통(전체)
3647,리온바디,서울특별시,양천구,37.5218118887453,126.853129661568,POI117,신정네거리역,0.178,레저스포츠,기타레저스포츠,125,혼합,전연령,공통(전체)
3648,정혜사,서울특별시,도봉구,37.65205689903423,127.03895935048024,POI070,쌍문역,0.544,역사관광,종교성지,125,혼합,5060세대,공통(전체)
3649,아르떼숲,서울특별시,종로구,37.5728601165546,126.985555717866,POI078,인사동,0.188,문화관광,전시시설,125,실내,3040세대,"중국, 일본, 미국"
3650,평창동보현산신각,서울특별시,종로구,37.6143197709733,126.96608920157,POI066,북촌한옥마을,3.978,역사관광,역사유적지,125,실외,5060세대,공통(전체)
3651,인성빌딩,서울특별시,강남구,37.4986665182025,127.126151464477,POI058,가락시장,1.444,문화관광,전시시설,124,실내,3040세대,"중국, 일본, 미국"
3652,레지나갤러리,서울특별시,종로구,37.5837588014816,126.981026096415,POI066,북촌한옥마을,0.4,문화관광,전시시설,124,실내,3040세대,"중국, 일본, 미국"
3653,명동실탄사격장,서울특별시,중구,37.562001434040376,126.98656288194871,POI003,명동 관광특구,0.14,레저스포츠,육상레저스포츠,124,실외,전연령,공통(전체)
3654,엘프상상홀,서울특별시,강서구,37.5609648259143,126.862889453923,POI090,난지한강공원,1.309,문화관광,공연시설,124,실내,전연령,"중국, 홍콩"
3655,상원미술관,서울특별시,종로구,37.6116481804902,126.976560027273,POI066,북촌한옥마을,3.401,문화관광,전시시설,124,실내,3040세대,"중국, 일본, 미국"
3656,서울도시건축센터,서울특별시,종로구,37.56854111997069,126.9688379215187,POI001,강남 MICE 관광특구,0.839,문화관광,전시시설,124,실내,3040세대,"중국, 일본, 미국"
3657,청담은행나무공원,서울특별시,강남구,37.5251358681594,127.044129926204,POI080,청담동 명품거리,0.202,문화관광,도시공원,123,실외,3040세대,대만
3658,발산공원,서울특별시,강서구,37.5549246233551,126.825406485367,POI027,발산역,1.164,문화관광,도시공원,123,실외,3040세대,대만
3659,서울식물원습지생태공원,서울특별시,강서구,37.57393381875929,126.8354415510063,POI032,서울식물원·마곡나루역,1.11,문화관광,도시공원,123,실외,3040세대,대만
3660,구룡산,서울특별시,강남구,37.4689476111595,127.06156651122376,POI112,청계산,2.302,자연관광,자연경관(산),123,실외,5060세대,공통(전체)
3661,농수산물공판장,서울특별시,송파구,37.4939064571636,127.110931886495,POI058,가락시장,0.002,쇼핑,시장,123,혼합,5060세대,대만
3662,호암아트홀,서울특별시,중구,37.0276701108355,127.940082223085,POI048,장지역,87.771,문화관광,공연시설,123,실내,전연령,"중국, 홍콩"
3663,삼전근린공원,서울특별시,송파구,37.5022800408237,127.092523683912,POI118,잠실새내역,1.175,문화관광,도시공원,123,실외,3040세대,대만
3664,청춘극장,서울특별시,중구,37.65413473567,127.038439150421,POI070,쌍문역,0.705,문화관광,공연시설,123,실내,전연령,"중국, 홍콩"
3665,후암동108계단,서울특별시,용산구,37.5464459833497,126.981889913806,POI091,남산공원,0.939,기타관광,기타관광,123,혼합,전연령,공통(전체)
3666,사가정마중마을활력소,서울특별시,중랑구,37.58163795022032,127.08822914036246,POI056,회기역,2.81,문화관광,기타문화관광지,123,혼합,1020세대,일본
3667,중랑천제1체육공원,서울특별시,동대문구,37.56630238704081,127.07479580070748,POI021,군자역,1.099,문화관광,도시공원,123,실외,3040세대,대만
3668,호리아트스페이스,서울특별시,종로구,37.5837362953365,126.981142714781,POI066,북촌한옥마을,0.39,문화관광,전시시설,122,실내,3040세대,"중국, 일본, 미국"
3669,승룡이네집,서울특별시,강동구,37.5350209929331,127.128743672823,POI050,천호역,0.575,문화관광,기타문화관광지,122,혼합,1020세대,일본
3670,송학어린이공원,서울특별시,관악구,37.48033703016043,126.94929260012394,POI031,서울대입구역,0.32,문화관광,도시공원,122,실외,3040세대,대만
3671,황학어린이공원,서울특별시,중구,37.567653655964,127.01813559397355,POI002,동대문 관광특구,0.498,문화관광,도시공원,122,실외,3040세대,대만
3672,온도르스튜디오,서울특별시,강남구,37.49638892116387,127.037464786765,POI042,역삼역,0.485,체험관광,공예체험,122,실내,전연령,"미국, 홍콩"
3673,성주암,서울특별시,관악구,37.4576951838717,126.942623541451,POI031,서울대입구역,2.77,역사관광,종교성지,122,혼합,5060세대,공통(전체)
3674,원당근린공원,서울특별시,강서구,37.5597882512327,126.842077839801,POI027,발산역,0.402,문화관광,도시공원,121,실외,3040세대,대만
3675,리브인풋볼클럽,서울특별시,강서구,37.5551671373419,126.838157099914,POI027,발산역,0.392,레저스포츠,기타레저스포츠,121,혼합,전연령,공통(전체)
3676,하이어바스켓볼,서울특별시,서대문구,37.57140714380942,126.93378172768746,POI128,홍제폭포,1.095,레저스포츠,기타레저스포츠,121,혼합,전연령,공통(전체)
3677,탑스핀탁구클럽,서울특별시,양천구,37.347229911842966,126.78315752742309,POI013,가산디지털단지역,17.219,레저스포츠,기타레저스포츠,121,혼합,전연령,공통(전체)
3678,솔샘어린이공원,서울특별시,강북구,37.6181741777249,127.02701224017,POI026,미아사거리역,0.608,문화관광,도시공원,121,실외,3040세대,대만
3679,예술공간의식주,서울특별시,서대문구,37.57645649582193,126.93094712844056,POI128,홍제폭포,0.755,문화관광,전시시설,121,실내,3040세대,"중국, 일본, 미국"
3680,고갯마루어린이공원,서울특별시,강북구,37.6164974750086,127.017199415406,POI026,미아사거리역,1.19,문화관광,도시공원,121,실외,3040세대,대만
3681,파이널유도멀티짐등촌점,서울특별시,강서구,37.5582451325177,126.844329933108,POI027,발산역,0.583,레저스포츠,기타레저스포츠,121,혼합,전연령,공통(전체)
3682,무키무키상도점,서울특별시,동작구,37.5055020637067,126.947022674089,POI063,노량진,0.913,문화관광,테마공원,121,혼합,3040세대,미국
3683,공간아울,서울특별시,종로구,37.58187902976224,127.00229483475935,POI054,혜화역,0.036,문화관광,공연시설,121,실내,전연령,"중국, 홍콩"
3684,우리주말농장,서울특별시,송파구,37.5141617399327,127.140732652857,POI127,올림픽공원,1.894,체험관광,농/산/어촌체험,121,혼합,전연령,공통(전체)
3685,중화2동체육공원,서울특별시,중랑구,37.5965358859569,127.070799397057,POI056,회기역,1.35,문화관광,도시공원,121,실외,3040세대,대만
3686,갤러리526,서울특별시,서초구,37.4978013309627,127.000701135095,POI017,고속터미널역,0.846,문화관광,전시시설,121,실내,3040세대,"중국, 일본, 미국"
